Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-11 07:35:00-04:00,330.14,330.14,330.02,330.03,0,0.0,0.0
2023-10-11 07:40:00-04:00,330.13,330.13,329.7,329.77,0,0.0,0.0
2023-10-11 07:45:00-04:00,329.93,330.0,329.75,330.0,0,0.0,0.0
2023-10-11 07:50:00-04:00,329.98,330.0,329.86,329.99,0,0.0,0.0
2023-10-11 07:55:00-04:00,329.98,329.99,329.75,329.75,0,0.0,0.0
2023-10-11 08:00:00-04:00,329.77,330.4,328.99,329.8,0,0.0,0.0
2023-10-11 08:05:00-04:00,329.9,330.37,329.81,330.37,0,0.0,0.0
2023-10-11 08:10:00-04:00,330.29,330.3,330.16,330.27,0,0.0,0.0
2023-10-11 08:15:00-04:00,330.25,330.48,330.18,330.36,0,0.0,0.0
2023-10-11 08:20:00-04:00,330.48,330.56,328.39,330.47,0,0.0,0.0
2023-10-11 08:25:00-04:00,330.43,330.5,330.24,330.3,0,0.0,0.0
2023-10-11 08:30:00-04:00,330.24,330.24,329.28,329.81,0,0.0,0.0
2023-10-11 08:35:00-04:00,329.9,330.45,329.695,329.86,0,0.0,0.0
2023-10-11 08:40:00-04:00,329.64,330.25,329.64,330.04,0,0.0,0.0
2023-10-11 08:45:00-04:00,330.06,330.2,329.7466,330.2,0,0.0,0.0
2023-10-11 08:50:00-04:00,330.0,330.2,329.72,330.14,0,0.0,0.0
2023-10-11 08:55:00-04:00,330.2,330.4691,329.99,330.4691,0,0.0,0.0
2023-10-11 09:00:00-04:00,330.15,330.49,330.0169,330.42,0,0.0,0.0
2023-10-11 09:05:00-04:00,330.25,330.7,330.02,330.29,0,0.0,0.0
2023-10-11 09:10:00-04:00,330.46,330.5,329.9,329.9,0,0.0,0.0
2023-10-11 09:30:00-04:00,331.2099914550781,332.45001220703125,330.760009765625,331.760009765625,1142970,0.0,0.0
2023-10-11 09:35:00-04:00,331.7799987792969,332.5899963378906,331.5299987792969,332.2300109863281,401435,0.0,0.0
2023-10-11 09:40:00-04:00,332.1709899902344,332.29998779296875,331.0299987792969,331.07000732421875,292757,0.0,0.0
2023-10-11 09:45:00-04:00,331.114990234375,331.4200134277344,330.739990234375,330.9599914550781,292155,0.0,0.0
2023-10-11 09:50:00-04:00,330.93499755859375,332.1000061035156,330.92999267578125,331.9949951171875,306820,0.0,0.0
2023-10-11 09:55:00-04:00,331.97979736328125,332.1000061035156,331.2611083984375,331.4849853515625,249402,0.0,0.0
2023-10-11 10:00:00-04:00,331.4949951171875,331.4949951171875,329.79998779296875,329.9599914550781,364797,0.0,0.0
2023-10-11 10:05:00-04:00,329.989990234375,330.7900085449219,329.989990234375,330.6499938964844,219483,0.0,0.0
2023-10-11 10:10:00-04:00,330.6700134277344,331.05999755859375,330.5299987792969,330.7300109863281,253913,0.0,0.0
2023-10-11 10:15:00-04:00,330.7300109863281,331.010009765625,330.5,330.8999938964844,274838,0.0,0.0
2023-10-11 10:20:00-04:00,330.9013977050781,331.32000732421875,330.760009765625,331.22918701171875,203859,0.0,0.0
2023-10-11 10:25:00-04:00,331.2200012207031,331.3349914550781,330.88299560546875,331.05999755859375,262182,0.0,0.0
2023-10-11 10:30:00-04:00,331.0400085449219,331.1400146484375,330.7799987792969,330.9599914550781,194080,0.0,0.0
2023-10-11 10:35:00-04:00,330.9800109863281,331.3599853515625,330.79998779296875,331.2699890136719,164608,0.0,0.0
2023-10-11 10:40:00-04:00,331.2850036621094,331.45001220703125,330.3677978515625,330.70001220703125,158803,0.0,0.0
2023-10-11 10:45:00-04:00,330.7699890136719,331.0,330.42999267578125,330.8746032714844,135622,0.0,0.0
2023-10-11 10:50:00-04:00,330.82000732421875,331.69000244140625,330.82000732421875,331.5150146484375,337728,0.0,0.0
2023-10-11 10:55:00-04:00,331.5199890136719,331.5799865722656,331.25,331.4346008300781,133667,0.0,0.0
2023-10-11 11:00:00-04:00,331.4800109863281,331.6700134277344,331.32000732421875,331.4599914550781,197915,0.0,0.0
2023-10-11 11:05:00-04:00,331.42999267578125,331.67999267578125,331.3900146484375,331.6499938964844,196085,0.0,0.0
2023-10-11 11:10:00-04:00,331.6499938964844,332.1300048828125,331.6400146484375,331.760009765625,359181,0.0,0.0
2023-10-11 11:15:00-04:00,331.7900085449219,331.92999267578125,331.0899963378906,331.260009765625,203460,0.0,0.0
2023-10-11 11:20:00-04:00,331.2900085449219,331.4549865722656,330.94000244140625,331.39410400390625,178482,0.0,0.0
2023-10-11 11:25:00-04:00,331.3949890136719,331.42999267578125,330.6700134277344,330.69000244140625,171544,0.0,0.0
2023-10-11 11:30:00-04:00,330.69000244140625,330.7799987792969,330.4200134277344,330.4700012207031,142454,0.0,0.0
2023-10-11 11:35:00-04:00,330.489990234375,330.82000732421875,330.4674987792969,330.6200866699219,130094,0.0,0.0
2023-10-11 11:40:00-04:00,330.6600036621094,330.7850036621094,330.5199890136719,330.6556091308594,96261,0.0,0.0
2023-10-11 11:45:00-04:00,330.68499755859375,331.29998779296875,330.68499755859375,330.989990234375,141995,0.0,0.0
2023-10-11 11:50:00-04:00,330.9849853515625,331.3800048828125,330.9100036621094,331.04998779296875,146145,0.0,0.0
2023-10-11 11:55:00-04:00,331.0400085449219,331.07989501953125,330.7200012207031,330.7349853515625,80282,0.0,0.0
2023-10-11 12:00:00-04:00,330.7956848144531,330.7956848144531,330.3999938964844,330.5299987792969,132430,0.0,0.0
2023-10-11 12:05:00-04:00,330.5,330.5,330.1000061035156,330.260009765625,97631,0.0,0.0
2023-10-11 12:10:00-04:00,330.2449951171875,330.3500061035156,330.0400085449219,330.239990234375,80608,0.0,0.0
2023-10-11 12:15:00-04:00,330.2300109863281,330.3800048828125,329.9700012207031,330.19000244140625,109438,0.0,0.0
2023-10-11 12:20:00-04:00,330.1205139160156,330.4599914550781,330.05999755859375,330.4599914550781,88712,0.0,0.0
2023-10-11 12:25:00-04:00,330.4700012207031,330.57000732421875,330.3299865722656,330.3399963378906,110439,0.0,0.0
2023-10-11 12:30:00-04:00,330.3399963378906,330.6199951171875,330.30999755859375,330.364990234375,149514,0.0,0.0
2023-10-11 12:35:00-04:00,330.3699951171875,330.4800109863281,330.1199951171875,330.3500061035156,76269,0.0,0.0
2023-10-11 12:40:00-04:00,330.3599853515625,330.3999938964844,330.1400146484375,330.1400146484375,69635,0.0,0.0
2023-10-11 12:45:00-04:00,330.125,330.260009765625,329.8800048828125,330.07000732421875,103178,0.0,0.0
2023-10-11 12:50:00-04:00,330.07501220703125,330.1400146484375,329.6499938964844,329.8599853515625,106141,0.0,0.0
2023-10-11 12:55:00-04:00,329.8800048828125,330.5,329.8599853515625,330.44000244140625,122266,0.0,0.0
2023-10-11 13:00:00-04:00,330.42999267578125,330.56500244140625,330.1300048828125,330.25,109627,0.0,0.0
2023-10-11 13:05:00-04:00,330.260009765625,330.29998779296875,330.1199951171875,330.19000244140625,64263,0.0,0.0
2023-10-11 13:10:00-04:00,330.19000244140625,330.239990234375,330.1099853515625,330.1600036621094,52630,0.0,0.0
2023-10-11 13:15:00-04:00,330.19000244140625,330.239990234375,329.30999755859375,329.46600341796875,141955,0.0,0.0
2023-10-11 13:20:00-04:00,329.4750061035156,329.6700134277344,329.3757019042969,329.54339599609375,102090,0.0,0.0
2023-10-11 13:25:00-04:00,329.5450134277344,329.7900085449219,329.42498779296875,329.55999755859375,140006,0.0,0.0
2023-10-11 13:30:00-04:00,329.55999755859375,329.55999755859375,329.1400146484375,329.2799987792969,121294,0.0,0.0
2023-10-11 13:35:00-04:00,329.260009765625,329.5216064453125,329.1401062011719,329.3399963378906,110901,0.0,0.0
2023-10-11 13:40:00-04:00,329.3399963378906,329.5199890136719,329.3301086425781,329.4949951171875,76013,0.0,0.0
2023-10-11 13:45:00-04:00,329.4700012207031,329.6199951171875,329.3999938964844,329.5299987792969,86560,0.0,0.0
2023-10-11 13:50:00-04:00,329.5400085449219,330.04998779296875,329.5199890136719,330.04998779296875,124830,0.0,0.0
2023-10-11 13:55:00-04:00,330.0299987792969,330.19000244140625,329.8699951171875,330.1000061035156,88382,0.0,0.0
2023-10-11 14:00:00-04:00,330.1000061035156,330.5599060058594,330.07000732421875,330.32000732421875,128943,0.0,0.0
2023-10-11 14:05:00-04:00,330.29998779296875,330.9291076660156,330.2799987792969,330.80999755859375,197712,0.0,0.0
2023-10-11 14:10:00-04:00,330.79998779296875,331.1499938964844,330.75,330.8599853515625,167150,0.0,0.0
2023-10-11 14:15:00-04:00,330.8699951171875,331.2900085449219,330.7699890136719,330.7875061035156,134502,0.0,0.0
2023-10-11 14:20:00-04:00,330.77801513671875,331.739990234375,330.760009765625,331.7200012207031,127485,0.0,0.0
2023-10-11 14:25:00-04:00,331.70001220703125,332.0,331.2699890136719,331.3349914550781,181036,0.0,0.0
2023-10-11 14:30:00-04:00,331.3399963378906,331.5299072265625,331.20001220703125,331.3599853515625,290774,0.0,0.0
2023-10-11 14:35:00-04:00,331.3450012207031,331.54998779296875,331.1499938964844,331.1600036621094,79774,0.0,0.0
2023-10-11 14:40:00-04:00,331.1549987792969,331.6199951171875,331.1549987792969,331.5799865722656,134694,0.0,0.0
2023-10-11 14:45:00-04:00,331.6000061035156,331.7898864746094,331.3450012207031,331.6000061035156,99685,0.0,0.0
2023-10-11 14:50:00-04:00,331.489990234375,331.80999755859375,331.4400939941406,331.7149963378906,103851,0.0,0.0
2023-10-11 14:55:00-04:00,331.7049865722656,331.7900085449219,331.3059997558594,331.3900146484375,95013,0.0,0.0
2023-10-11 15:00:00-04:00,331.4136962890625,331.7099914550781,331.3399963378906,331.54998779296875,102596,0.0,0.0
2023-10-11 15:05:00-04:00,331.54998779296875,331.54998779296875,331.1499938964844,331.4100036621094,111412,0.0,0.0
2023-10-11 15:10:00-04:00,331.45001220703125,331.6400146484375,331.29998779296875,331.3599853515625,115396,0.0,0.0
2023-10-11 15:15:00-04:00,331.3500061035156,331.3900146484375,331.04998779296875,331.2300109863281,104991,0.0,0.0
2023-10-11 15:20:00-04:00,331.2099914550781,331.3699951171875,330.9849853515625,331.30999755859375,107855,0.0,0.0
2023-10-11 15:25:00-04:00,331.3299865722656,331.70001220703125,331.1400146484375,331.5,152001,0.0,0.0
2023-10-11 15:30:00-04:00,331.4700012207031,331.69000244140625,331.4599914550781,331.6700134277344,138386,0.0,0.0
2023-10-11 15:35:00-04:00,331.6650085449219,331.82000732421875,331.30999755859375,331.7799987792969,178875,0.0,0.0
2023-10-11 15:40:00-04:00,331.7900085449219,332.07000732421875,331.67999267578125,331.9800109863281,324675,0.0,0.0
2023-10-11 15:45:00-04:00,331.9649963378906,332.5292053222656,331.9200134277344,332.4200134277344,409340,0.0,0.0
2023-10-11 15:50:00-04:00,332.4100036621094,332.739990234375,332.17999267578125,332.3500061035156,616603,0.0,0.0
2023-10-11 15:55:00-04:00,332.3500061035156,332.82000732421875,332.260009765625,332.44000244140625,1057826,0.0,0.0
2023-10-11 16:00:00-04:00,332.45,332.88,329.435,332.68,0,0.0,0.0
2023-10-11 16:05:00-04:00,332.75,332.95,332.42,332.8,0,0.0,0.0
2023-10-11 16:10:00-04:00,332.8,332.95,332.42,332.89,0,0.0,0.0
2023-10-11 16:15:00-04:00,332.87,333.29,328.75,331.4,0,0.0,0.0
2023-10-11 16:20:00-04:00,332.42,332.42,330.32,331.79,0,0.0,0.0
2023-10-11 16:25:00-04:00,331.76,331.95,331.15,331.45,0,0.0,0.0
2023-10-11 16:30:00-04:00,331.35,331.7464,331.15,331.18,0,0.0,0.0
2023-10-11 16:35:00-04:00,331.2,331.82,331.1,331.69,0,0.0,0.0
2023-10-11 16:40:00-04:00,331.5,332.42,331.464,331.8,0,0.0,0.0
2023-10-11 16:45:00-04:00,331.8,331.95,331.44,331.5,0,0.0,0.0
2023-10-11 16:50:00-04:00,331.5,331.57,331.32,331.4,0,0.0,0.0
2023-10-11 16:55:00-04:00,331.36,331.42,331.27,331.27,0,0.0,0.0
2023-10-11 17:00:00-04:00,331.41,331.41,330.25,330.3,0,0.0,0.0
2023-10-11 17:05:00-04:00,330.35,330.8,330.35,330.7,0,0.0,0.0
2023-10-11 17:10:00-04:00,330.6,330.79,330.0,330.25,0,0.0,0.0
2023-10-11 17:15:00-04:00,330.25,332.42,330.1,330.51,0,0.0,0.0
2023-10-11 17:20:00-04:00,330.51,330.64,330.46,330.56,0,0.0,0.0
2023-10-11 17:25:00-04:00,330.5,330.63,330.45,330.47,0,0.0,0.0
2023-10-11 17:30:00-04:00,330.54,330.8,330.5,330.7,0,0.0,0.0
2023-10-11 17:35:00-04:00,330.7,330.75,330.54,330.62,0,0.0,0.0
2023-10-11 17:40:00-04:00,330.63,330.8,330.61,330.7,0,0.0,0.0
2023-10-11 17:45:00-04:00,330.75,336.2821,330.61,330.8,0,0.0,0.0
2023-10-11 17:50:00-04:00,330.7,336.2821,330.53,330.6,0,0.0,0.0
2023-10-11 17:55:00-04:00,330.56,330.7,314.87918,330.53,0,0.0,0.0
2023-10-11 18:00:00-04:00,330.54,336.2821,330.29,330.29,0,0.0,0.0
2023-10-11 18:05:00-04:00,330.48,336.2821,330.29,330.45,0,0.0,0.0
2023-10-11 18:10:00-04:00,330.45,330.65,330.4,330.64,0,0.0,0.0
2023-10-11 18:15:00-04:00,330.63,330.7,330.5,330.61,0,0.0,0.0
2023-10-11 18:20:00-04:00,330.6,330.8,330.6,330.7,0,0.0,0.0
2023-10-11 18:25:00-04:00,330.65,330.8,330.6,330.655,0,0.0,0.0
2023-10-11 18:30:00-04:00,330.7,330.8,330.57,330.57,0,0.0,0.0
2023-10-11 18:35:00-04:00,330.67,330.79,330.59,330.6178,0,0.0,0.0
2023-10-11 18:40:00-04:00,330.62,330.79,330.57,330.57,0,0.0,0.0
2023-10-11 18:45:00-04:00,330.57,330.7,330.45,330.66,0,0.0,0.0
2023-10-11 18:50:00-04:00,330.69,330.7,330.55,330.7,0,0.0,0.0
2023-10-11 18:55:00-04:00,330.6,330.7,330.528,330.55,0,0.0,0.0
2023-10-11 19:00:00-04:00,330.54,330.61,330.5,330.61,0,0.0,0.0
2023-10-11 19:05:00-04:00,330.61,330.65,330.55,330.65,0,0.0,0.0
2023-10-11 19:10:00-04:00,330.71,330.71,330.63,330.65,0,0.0,0.0
2023-10-11 19:15:00-04:00,330.79,330.79,330.65,330.66,0,0.0,0.0
2023-10-11 19:20:00-04:00,330.66,330.79,330.66,330.68,0,0.0,0.0
2023-10-11 19:25:00-04:00,330.75,331.0,330.66,330.77,0,0.0,0.0
2023-10-11 19:30:00-04:00,330.72,331.09,330.69,331.0,0,0.0,0.0
2023-10-11 19:35:00-04:00,331.0,331.23,330.95,331.1,0,0.0,0.0
2023-10-11 19:40:00-04:00,331.2,331.2,330.73,331.19,0,0.0,0.0
2023-10-11 19:45:00-04:00,331.0,331.0,330.75,330.97,0,0.0,0.0
2023-10-11 19:50:00-04:00,331.0,331.0,330.75,331.0,0,0.0,0.0
2023-10-11 19:55:00-04:00,330.99,331.1,330.8,331.0,0,0.0,0.0
